,proto_ipv6,status,url_stats,sales_phone,id,tech_email,city,policy_email,sales_email,tech_phone,media,proto_multicast,ixf_last_import,ixf_import_request,website,updated,service_level,terms,net_count,policy_phone,proto_unicast,region_continent,name,created,country,notes,status_dashboard,org_id,social_media,ixf_import_request_status,aka,fac_count,ixf_net_count,name_long,lat,lon
518,True,ok,https://piter-ix.ru/stats.html,,2149,noc@piter-ix.ru,St. Petersburg,kf@piter-ix.eu,,+78126483888,Ethernet,False,,,https://piter-ix.ru,2021-05-11T19:48:26Z,Not Disclosed,Not Disclosed,214,+79219708093,True,Europe,PITER-IX St. Petersburg,2018-04-02T20:32:10Z,RU,,,22009,"[{'identifier': 'https://piter-ix.ru', 'service': 'website'}]",queued,,12,0,PITER-IX SPB,59.917442449999996,30.30525445
519,True,ok,,,2163,noc@fcix.net,Fremont,,,,Ethernet,False,,,http://fcix.net/,2019-09-17T03:53:19Z,Not Disclosed,Not Disclosed,148,,True,North America,FCIX,2018-04-16T14:56:27Z,US,FCIX is a free IXP targeted at growing the peering community in the east bay of the Silicon Valley. We are funded by our corporate sponsors and donations from the members to keep FCIX free.,,19672,"[{'identifier': 'http://fcix.net/', 'service': 'website'}]",queued,,2,0,Fremont Cabal Internet Exchange,37.530468299999995,-122.00951215
520,True,ok,https://extreme-ix.org/resources/traffic-stats,,2167,support@x3me.net,Kolkata,ix@x3me.net,sales@x3me.net,+911141236699,Ethernet,False,2024-08-02T01:36:36Z,,https://extreme-ix.org/,2024-04-01T14:40:03Z,Not Disclosed,Not Disclosed,21,,True,Asia Pacific,Extreme IX Kolkata,2018-04-18T07:08:38Z,IN,,,17920,"[{'identifier': 'https://extreme-ix.org/', 'service': 'website'}]",queued,,1,27,ExtremeIX Kolkata,22.53542735,88.3473528
521,True,ok,http://www.pitentel.cl,,2176,ipmpls@entel.cl,Santiago,peering@entel.cl,,,Ethernet,False,,,http://www.pitentel.cl,2018-05-09T21:40:18Z,Not Disclosed,Not Disclosed,3,,True,South America,PIT entel,2018-04-30T19:20:42Z,CL,"El PIT de entel está destinado a ofrecer conectividad entre ISP (Internet Service Provider), por lo tanto pueden acceder a él todas las empresas que provean acceso a Internet en el territorio nacional, de acuerdo a las condiciones técnicas y comerciales que se definen.",,19802,"[{'identifier': 'http://www.pitentel.cl', 'service': 'website'}]",queued,,2,0,,-33.4520793,-70.6585245
522,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,2182,support@equinix.com,Denver,,,,Ethernet,False,,,https://www.equinix.com,2024-07-26T15:35:21Z,24/7 Support,Recurring Fees,5,,True,North America,Equinix Denver,2018-05-07T21:23:04Z,US,,,2,"[{'identifier': 'https://www.equinix.com', 'service': 'website'}]",queued,,2,0,Equinix Internet Exchange Denver,39.764254750000006,-104.8547921
523,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,2183,support@equinix.com,Houston,,,,Ethernet,False,,,https://www.equinix.com,2024-07-26T15:35:53Z,24/7 Support,Recurring Fees,0,,True,North America,Equinix Houston,2018-05-07T21:23:57Z,US,,,2,"[{'identifier': 'https://www.equinix.com', 'service': 'website'}]",queued,,1,0,Equinix Internet Exchange Houston,29.82371055,-95.4608972
524,False,ok,https://baltimoreix.net/stats,,2186,support@baltimoreix.net,Baltimore,,,,Ethernet,False,,,https://baltimoreix.net,2019-03-29T20:03:55Z,Not Disclosed,Not Disclosed,3,,True,North America,Baltimore IX,2018-05-13T21:54:50Z,US,,,19922,"[{'identifier': 'https://baltimoreix.net', 'service': 'website'}]",queued,,2,0,Baltimore Internet Exchange,39.284616,-76.6204867
525,True,ok,https://amr-ix.net/members/,,2195,noc@amr-ix.net,Amaravati,info@amr-ix.net,,+919701997777,Ethernet,False,2024-08-02T01:37:33Z,2024-07-28T20:59:16Z,https://www.amr-ix.net,2024-07-28T15:52:35Z,Not Disclosed,Not Disclosed,11,+919701997777,True,Asia Pacific,Amaravati IX,2018-05-17T16:11:45Z,IN,"A community run Internet Exchange Point in the state of Andhra Pradesh, India.",,19960,"[{'identifier': 'https://www.amr-ix.net', 'service': 'website'}]",finished,,1,16,Amaravati IX,16.4940177,80.5064519
526,False,ok,,,2207,noc@chte.ru,Chita,,,+73022382441,Ethernet,True,,,http://dv-ix.ru,2018-05-23T13:12:05Z,Not Disclosed,Not Disclosed,0,,True,Asia Pacific,DV-IX,2018-05-23T06:46:25Z,RU,,,20021,"[{'identifier': 'http://dv-ix.ru', 'service': 'website'}]",queued,,0,0,,52.0288593,113.3978707
527,True,ok,,,2208,info@tispa.or.tz,Zanzibar,info@tispa.or.tz,,,Ethernet,False,,,http://www.tix.or.tz/zixp/,2019-07-10T12:35:21Z,Not Disclosed,Not Disclosed,6,,True,Africa,TIX Tanzania - Zanzibar,2018-05-23T11:42:33Z,TZ,,,14913,"[{'identifier': 'http://www.tix.or.tz/zixp/', 'service': 'website'}]",queued,,0,0,,-6.1664908,39.2074312
528,True,ok,,,2210,noc@ani-ix.org,Delhi,support@ani-ix.org,,,Ethernet,False,,,http://ani-ix.org,2023-06-14T11:17:22Z,Not Disclosed,Not Disclosed,29,,True,Asia Pacific,ANI-IX Delhi,2018-05-24T16:57:40Z,IN,,,13245,"[{'identifier': 'http://ani-ix.org', 'service': 'website'}]",queued,,3,0,ANI Peering Exchange,28.64403745,77.09204375
529,True,ok,,,2239,noc@bhnix.ba,Sarajevo,info@bhnix.ba,,+38733560240,Ethernet,False,,,http://bhnix.ba/,2022-01-11T20:45:25Z,Not Disclosed,Not Disclosed,9,+38733560240,True,Europe,BHNIX,2018-06-18T07:05:20Z,BA,,,20221,"[{'identifier': 'http://bhnix.ba/', 'service': 'website'}]",queued,BHNIX,1,0,Bosnia and Herzegovina Neutral Internet Exchange,43.8603248,18.3638063
530,False,ok,http://www.nixa.af,,2245,support@nixa.af,Kabul,registry@nixa.af,,,Ethernet,True,,,http://www.nixa.af,2018-06-26T07:09:44Z,Not Disclosed,Not Disclosed,15,,True,Asia Pacific,NIXA,2018-06-26T00:34:19Z,AF,,,19876,"[{'identifier': 'http://www.nixa.af', 'service': 'website'}]",queued,,0,0,National Internet Exchange of Afghanistan,34.5260109,69.1776838
531,False,ok,https://lg-ix.sts.kz/,,2250,peering@sts.kz,Astana,peering@sts.kz,,,Ethernet,False,,,https://sts.kz/,2023-11-14T04:19:19Z,Not Disclosed,Not Disclosed,9,,True,Asia Pacific,KAZ-GOV-IX,2018-06-29T06:54:22Z,KZ,,,16055,"[{'identifier': 'https://sts.kz/', 'service': 'website'}]",queued,,1,0,Kazakhstan Internet Exchange,51.10435885,71.50158239999999
532,True,ok,,+918636777770,2251,noc@remki.net,Guntur,announce@ix.remki.net,sales@ix.remki.net,+918636777777,Multiple,False,,,http://ix.remki.net,2021-11-18T10:15:03Z,Not Disclosed,Not Disclosed,1,+917013103030,True,Asia Pacific,Remki Internet Exchange (RIX),2018-06-29T11:57:43Z,IN,"Andhra Pradesh #1 Peering Internet Exchange, known as Remki Internet Exchange ; Remki IX located in Guntur, Amaravati.",,19691,"[{'identifier': 'http://ix.remki.net', 'service': 'website'}]",queued,,1,0,Remki Internet Exchange (RIX) - Remki IX,16.2915189,80.4541588
533,True,ok,,,2253,ripe@citra.gov.kw,Kuwait City,ripe@citra.gov.kw,,,Ethernet,False,2024-08-02T01:38:23Z,,https://ix.kw/,2023-04-16T21:32:55Z,Not Disclosed,Not Disclosed,16,,True,Middle East,ix.kw,2018-07-01T09:01:29Z,KW,Looking glass:  [http://lg.ix.kw](http://lg.ix.kw),,20261,"[{'identifier': 'https://ix.kw/', 'service': 'website'}]",queued,,2,33,Kuwait Internet Exchange,29.3796532,47.9734174
534,False,ok,,,2254,support@lbix.net,Beirut,,,+9613641444,Ethernet,False,,,http://www.lbix.net/,2020-08-01T06:36:28Z,Not Disclosed,Not Disclosed,0,,True,Middle East,LBIX,2018-07-01T14:09:36Z,LB,,,19495,"[{'identifier': 'http://www.lbix.net/', 'service': 'website'}]",queued,,1,0,LebanonIX,33.8959203,35.47843
535,True,ok,https://ix.tt/statistics/,,2272,support@airlinkdc.com,Princes Town,support@airlinkdc.com,,+18686124662,Ethernet,False,,,https://ix.tt,2020-01-22T04:24:07Z,Not Disclosed,Not Disclosed,7,+18686124662,True,South America,TTIX2,2018-07-18T20:58:43Z,TT,,,10008,"[{'identifier': 'https://ix.tt', 'service': 'website'}]",queued,,1,0,,10.205168,-61.314538150000004
536,True,ok,https://evix.org,,2274,peering@evix.org,Fremont,peering@evix.org,,,Ethernet,False,2024-08-02T01:39:16Z,,https://evix.org,2019-11-21T20:45:11Z,Not Disclosed,Not Disclosed,85,,True,North America,EVIX,2018-07-19T16:24:58Z,US,"Virtual Internet Exchange offering automated tunneled connectivity for holders of public resources.

Tunnel connections are generally via OpenVPN, EoIP, VXLAN or ZeroTier (but other options may be available)",,24424,"[{'identifier': 'https://evix.org', 'service': 'website'}]",queued,,2,94,Experimental Virtual Internet Exchange,37.530468299999995,-122.00951215
537,True,ok,,,2276,noc@ixp.mk,Skopje,,,,Ethernet,False,,,http://ixp.mk,2020-08-01T06:39:13Z,Not Disclosed,Not Disclosed,11,,True,Europe,IXP.mk,2018-07-23T19:08:37Z,MK,,,19667,"[{'identifier': 'http://ixp.mk', 'service': 'website'}]",queued,,3,0,Faculty of Computer Science and Engineering - IXP.mk,42.0029926,21.42655845
538,True,ok,,,2286,support@fd-ix.com,"Cleveland, Ohio",peering@fd-ix.com,sales@fd-ix.com,+13176442224,Ethernet,True,,,http://www.fd-ix.com,2022-02-27T22:26:53Z,Not Disclosed,Not Disclosed,5,+13176442224,True,North America,FD-IX - Ohio,2018-07-31T19:45:44Z,US,"Visit us at fd-ix.com for more details.  Certain locations in Ohio qualify, dependent on latency, for peering on our Indianapolis fabric as well.",,11225,"[{'identifier': 'http://www.fd-ix.com', 'service': 'website'}]",queued,FD-IX Ohio,10,0,MidWest-IX - Ohio,41.497532,-81.70591884999999
539,True,ok,https://ix.equinix.com/home/locations-and-traffic/#traffic,,2289,support@equinix.com,Bogota,peering@equinix.com,,+5718005184298,Ethernet,False,,,https://www.equinix.com/data-centers/americas-colocation/colombia-colocation/bogota-data-centers,2024-07-26T15:34:55Z,24/7 Support,Recurring Fees,36,+12794443553,True,South America,Equinix Bogota,2018-08-02T17:59:16Z,CO,,,2,"[{'identifier': 'https://www.equinix.com/data-centers/americas-colocation/colombia-colocation/bogota-data-centers', 'service': 'website'}]",queued,,2,0,Equinix Internet Exchange Bogota,4.28353435,-74.21842674999999
540,True,ok,http://ix.br/trafego/agregado/mcz,,2291,noc@ix.br,Maceió/AL,info@ix.br,,+551155093550,Ethernet,False,,,http://ix.br/,2022-10-21T21:22:04Z,Not Disclosed,Not Disclosed,32,+551155093550,True,South America,IX.br (PTT.br) Maceió,2018-08-06T12:42:57Z,BR,"This is the Peering information for the IX.br (PTT.br) Route Servers.

There are two route servers per IXP for redundancy purposes in Maceió

For IX.br (PTT.br) Maceió we recommend a maximum-prefixes setting 8K for IPv4 and 4K for IPv6

The following communities are implemented:

Do not advertise the prefix for ASNxx:
* 16-bit ASN: 65000:ASNxx
* 32-bit ASN: RT: 65000: ASNxx or RO:65000:ASNxx

Announce the prefix for ASNxx only:
* 16-bit ASN: 65001:ASNxx
* 32-bit ASN: RT:65001:ASNxx or RO:65001:ASNxx

Add one prepend in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN use the communitie 64601: ASNxx
* 32-bit ASN use the communitie RT:64601:ASNxx or RO:64601:ASNxx
  
Add two prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64602:ASNxx
* 32-bit ASN: RT:64602:ASNxx or RO:64602:ASNxx

Add three prepends in the AS-Path of the prefixes sent to the ASNxx
* 16-bit ASN: 64603:ASNxx
* 32-bit ASN: RT:64603:ASNxx or RO:64603:ASNxx

Communitie to identify the ASN that sent the prefix to the route server:
* 16-bit ASN: 26162:SOURCE_ASN
* 32-bit ASN: RT:26162:SOURCE_ASN or 
* 32-bit ASN: RO:26162:SOURCE_ASN

Communities added by the route server  to identify the location where the prefix was received:
* 16-bit ASN: 26162:65082
* 32-bit ASN: RT:26162:65082 or RO:26162:65082",https://status.ix.br/,1245,"[{'identifier': 'http://ix.br/', 'service': 'website'}]",queued,,1,0,IX.br (PTT.br) Maceió,-9.5420698,-35.6863392
541,True,ok,https://saix.sa,,2299,support@saix.sa,Riyadh,info@saix.sa,,+966920007537,Ethernet,False,,,https://saix.sa,2022-11-01T22:37:31Z,24/7 Support,Not Disclosed,27,+966920007537,True,Middle East,SAIX Saudi Arabia Riyadh,2018-08-07T10:27:56Z,SA,"For peering with SAIX Saudi Arabia Route Servers,

Please see:

[SAIX Saudi Arabia Route Servers](https://peeringdb.com/net/16219)",,20603,"[{'identifier': 'https://saix.sa', 'service': 'website'}]",queued,SAIX Riyadh,1,0,Saudi Arabia Internet Exchange Riyadh,24.638916000000002,46.7160104
542,True,ok,,,2301,noc@mariix.net,Mangilao,peering@mariix.net,,+16719692205,Ethernet,False,,,https://mariix.net,2024-02-22T03:46:06Z,Best Effort (no SLA),Not Disclosed,10,+16719692205,True,Asia Pacific,MARIIX,2018-08-08T02:21:05Z,GU,,,16928,"[{'identifier': 'https://mariix.net', 'service': 'website'}]",queued,UOG,1,0,Mariana Islands Internet Exchange,13.443968,144.80418450000002
543,True,ok,,,2317,peering@ninja-ix.net,Charlotte,peering@ninja-ix.net,,+16026886414,Ethernet,False,,,http://www.charlotte-ix.net,2024-05-09T23:10:36Z,Not Disclosed,Not Disclosed,3,+16026886414,True,North America,Ninja-IX Charlotte,2018-08-20T17:11:54Z,US,Open-IX Certified since June 2021,,7483,"[{'identifier': 'http://www.charlotte-ix.net', 'service': 'website'}]",queued,Ninja-IX Charlotte,2,0,,35.20538515,-80.82225185
544,True,ok,,,2318,peering@ninja-ix.net,Dallas,peering@ninja-ix.net,,+16026886414,Ethernet,False,,,http://www.dallas-ix.net,2024-05-09T23:11:18Z,Best Effort (no SLA),Non-recurring Fees Only,7,+16026886414,True,North America,Ninja-IX Dallas,2018-08-20T17:27:42Z,US,Open-IX Certified since June 2021,,7483,"[{'identifier': 'http://www.dallas-ix.net', 'service': 'website'}]",queued,Ninja-IX Dallas,2,0,,32.818576300000004,-96.73205684999999
545,True,ok,,,2319,peering@ninja-ix.net,Houston,peering@ninja-ix.net,,+16026886414,Ethernet,False,,,http://www.houston-ix.net,2022-11-06T03:52:52Z,Not Disclosed,Not Disclosed,3,+16026886414,True,North America,Ninja-IX Houston,2018-08-20T17:35:59Z,US,SLA is available OPEN-IX certified since May 2022,,7483,"[{'identifier': 'http://www.houston-ix.net', 'service': 'website'}]",queued,,1,0,Ninja-IX Houston,29.82371055,-95.4608972
546,True,ok,,,2320,admin@sixp.sd,Khartoum,admin@sixp.sd,,+249187172242,Multiple,False,,,http://www.sixp.sd,2020-01-22T04:24:07Z,Not Disclosed,Not Disclosed,4,+249187172242,True,Africa,SIXP Sudan,2018-08-21T14:50:46Z,SD,,,20705,"[{'identifier': 'http://www.sixp.sd', 'service': 'website'}]",queued,,0,0,Sudan Internet Exchange Point,15.502228,32.585703699999996
547,False,ok,,,2332,keith@apcs.com.pg,Port Moresby,keith@apcs.com.pg,,,Ethernet,False,,,http://www.pgix.org.pg/,2021-01-18T05:06:14Z,Not Disclosed,Not Disclosed,13,,True,Asia Pacific,PNG Neutral IX POM,2018-09-07T01:21:16Z,PG,,,18772,"[{'identifier': 'http://www.pgix.org.pg/', 'service': 'website'}]",queued,,0,0,,-9.4743301,147.1599504
548,True,ok,https://manage.redix.org,,2341,tech@redix.org,Chennai,tech@redix.org,,+919940080888,Ethernet,False,,,https://redix.org,2020-01-22T04:24:07Z,Not Disclosed,Not Disclosed,2,+919940080888,True,Asia Pacific,REDIX Chennai,2018-09-10T12:12:16Z,IN,,,20866,"[{'identifier': 'https://redix.org', 'service': 'website'}]",queued,,2,0,REDIX Chennai,13.0836939,80.270186
549,True,ok,,,2345,noc@getafix.ph,Manila,noc@getafix.ph,,,Ethernet,False,,,https://getafix.ph/,2024-01-31T06:28:15Z,Not Disclosed,Not Disclosed,83,,True,Asia Pacific,GetaFIX Manila,2018-09-12T07:27:16Z,PH,AS-SET: APNIC::AS23942:AS-GETAFIX-MANILA,,20881,"[{'identifier': 'https://getafix.ph/', 'service': 'website'}]",queued,,7,0,GetaFIX Manila - Philippines,14.5951861,120.9089353
550,True,ok,https://www.puertoricoix.net,,2353,noc@puertoricoix.net,San Juan,peering@puertoricoix.net,,,Ethernet,False,,,https://www.puertoricoix.net,2024-02-22T20:10:02Z,Best Effort (no SLA),Not Disclosed,25,,True,North America,PR-IX,2018-09-19T04:23:47Z,PR,,,3373,"[{'identifier': 'https://www.puertoricoix.net', 'service': 'website'}]",queued,PR-IX,4,0,Puerto Rico Internet Exchange,18.38425835,-66.05825505
551,True,ok,https://www.btix.bt,,2355,noc@btix.bt,Thimphu,chairperson@btix.bt,,+975778899778802,Ethernet,False,2024-08-02T01:40:10Z,,https://www.btix.bt,2020-01-22T04:24:07Z,Not Disclosed,Not Disclosed,12,+975778899778801,True,Asia Pacific,btIX,2018-09-22T17:01:27Z,BT,,,20973,"[{'identifier': 'https://www.btix.bt', 'service': 'website'}]",queued,,1,15,Bhutan Internet Exchange,27.4713546,89.6336729
552,True,ok,,,2362,support@tespok.co.ke,Mombasa,,,+254202245036,Ethernet,False,,,https://www.tespok.co.ke/,2018-09-26T13:58:16Z,Not Disclosed,Not Disclosed,25,+254202245036,True,Africa,KIXP - Mombasa icolo,2018-09-26T08:38:18Z,KE,,,15670,"[{'identifier': 'https://www.tespok.co.ke/', 'service': 'website'}]",queued,,1,0,,-4.05052,39.667169
553,True,ok,https://ch-ix.ch,,2365,noc@ch-ix.ch,Frauenfeld,peering@ch-ix.ch,,,Ethernet,True,,,https://ch-ix.ch,2022-10-05T17:10:50Z,Not Disclosed,Not Disclosed,66,,True,Europe,CHIX-CH,2018-09-27T21:15:52Z,CH,,,21034,"[{'identifier': 'https://ch-ix.ch', 'service': 'website'}]",queued,CH Swiss Internet Exchange,10,0,CHIXSWITZERLAND,47.556796649999995,8.8917845
554,True,ok,https://stats-lag.ams-ix.net/,,2381,noc@lag.ams-ix.net,Lagos,noc@lag.ams-ix.net,,,Ethernet,False,,,https://www.ams-ix.net/lag/,2023-05-08T13:33:32Z,Not Disclosed,Not Disclosed,31,+31203058999,True,Africa,AMS-IX Lagos,2018-10-28T22:54:38Z,NG,"A neutral IX point in Lagos, Nigeria that interconnects you to multiple networks, contents and cloud providers",,12202,"[{'identifier': 'https://www.ams-ix.net/lag/', 'service': 'website'}]",queued,AMS-IX Lagos,1,0,AMS-IX Lagos,6.455057500000001,3.3941795
555,True,ok,http://www.gr-ix.gr/traffic/,,2386,noc@gr-ix.gr,Thessaloniki,noc@gr-ix.gr,,+302107474090,Ethernet,False,2024-08-02T01:40:57Z,,http://www.gr-ix.gr/,2020-01-22T04:24:07Z,Not Disclosed,Not Disclosed,18,+302107474090,True,Europe,GR-IX::Thessaloniki,2018-11-02T11:13:23Z,GR,,,1904,"[{'identifier': 'http://www.gr-ix.gr/', 'service': 'website'}]",queued,,1,22,Greek Internet Exchange - Thessaloniki,40.6403167,22.9352716
556,True,ok,,,2387,noc@aixp.ca,"Saint John, NB",,,,Ethernet,False,,,http://aixp.ca,2019-11-04T11:51:13Z,Not Disclosed,Not Disclosed,3,,True,North America,SJIX,2018-11-02T22:48:44Z,CA,,,20871,"[{'identifier': 'http://aixp.ca', 'service': 'website'}]",queued,,1,0,Saint John Internet Exchange,45.255086750000004,-66.0422435
557,True,ok,http://www.tgix.tg/public/statistiques,,2388,damnam.bagolibe@arcep.tg,Lomé,damnam.bagolibe@arcep.tg,,+22890184638,Ethernet,False,,,http://www.tgix.tg,2022-06-22T11:24:27Z,Not Disclosed,Not Disclosed,7,,True,Africa,TGIX,2018-11-05T17:50:13Z,TG,,,20695,"[{'identifier': 'http://www.tgix.tg', 'service': 'website'}]",queued,,1,0,Togo Internet Exchange Point,6.130419,1.2158289999999998
558,False,ok,,,2402,support@reconn.ru,Moscow,support@reconn.ru,,,Ethernet,False,,,http://space-ix.com,2018-11-13T17:02:30Z,Not Disclosed,Not Disclosed,0,,True,Europe,SPACE-IX,2018-11-13T16:16:42Z,RU,,,16698,"[{'identifier': 'http://space-ix.com', 'service': 'website'}]",queued,,0,0,,55.581699150000006,37.38526445
559,True,ok,,,2407,support@mispa.mn,Ulaanbaatar,support@mispa.mn,,+97670160055,Ethernet,False,,,https://mispalg.mispa.mn,2024-03-27T09:30:17Z,Not Disclosed,Not Disclosed,5,,True,Asia Pacific,MISPA-IXP,2018-11-20T02:53:08Z,MN,,,7562,"[{'identifier': 'https://mispalg.mispa.mn', 'service': 'website'}]",queued,MISPA-IX,0,0,MISPA internet exchange point,47.940953449999995,106.87730930000001
560,True,ok,,,2410,technical@soixp.so,Mogadishu,peering@soixp.so,,+252615566480,Ethernet,True,,,http://soixp.so,2019-09-28T06:08:50Z,Not Disclosed,Not Disclosed,0,+252615566480,True,Africa,SoIXP,2018-11-23T12:26:29Z,SO,,,21518,"[{'identifier': 'http://soixp.so', 'service': 'website'}]",queued,,0,0,Somali Internet Exchange Point,2.0349312,45.3419183
561,True,ok,,,2414,noc@ixp.net.ng,Kano,noc@ixp.net.ng,,,Ethernet,False,,,http://www.ixp.net.ng,2018-11-28T13:05:24Z,Not Disclosed,Not Disclosed,5,,True,Africa,IXPN Kano,2018-11-28T12:47:20Z,NG,,,14391,"[{'identifier': 'http://www.ixp.net.ng', 'service': 'website'}]",queued,,0,0,,11.57398125,8.5177412
562,True,ok,https://traffics.ixp.net.ng/device.htm?id=2722&tabid=1,,2415,noc@ixp.net.ng,Port Harcourt,noc@ixp.net.ng,,,Multiple,False,,,http://www.ixp.net.ng,2021-01-18T15:16:29Z,Not Disclosed,Not Disclosed,0,,True,Africa,IXPN Port Harcourt,2018-11-28T12:49:35Z,NG,,,14391,"[{'identifier': 'http://www.ixp.net.ng', 'service': 'website'}]",queued,,0,0,"Internet Exchange Point of Nigeria, Port Harcourt",4.7686171,7.0092291499999995
563,True,ok,https://www.4ixp.net,,2447,noc@4ixp.com,Zurich,noc@4ixp.com,,+4971157609038,Multiple,False,2023-11-22T10:53:19Z,2023-11-22T10:52:34Z,https://www.4ixp.com,2021-11-03T06:16:33Z,Not Disclosed,Not Disclosed,397,+4971157609038,True,Europe,4b42 Internet Exchange Point,2018-12-06T12:23:38Z,CH,"FREE 100Mbit/s, 1G or 10G Peering Ports

Visit our website: www.4ixp.com

Virtual Servers with 4IXP Port can be found here:
https://www.securebit.ch/server/internet_exchange#ixp",,19041,"[{'identifier': 'https://www.4ixp.com', 'service': 'website'}]",finished,,1,678,4b42 Internet Exchange Point,47.377442450000004,8.5367237
564,True,ok,http://unmetered.exchange,,2452,helpdesk@unmetered.io,Vancouver,helpdesk@unmetered.io,,+18884206321,Ethernet,False,2024-08-02T01:41:48Z,,http://unmetered.exchange,2020-01-22T04:24:07Z,Not Disclosed,Not Disclosed,73,+18447659333,True,North America,UNM-Exch Canada-West,2018-12-10T15:25:53Z,CA,"A new segmented not-for-profit Internet Exchange (IXP) borne in Vancouver, BC, Canada with a growing list of access locations in Burnaby, New Westminster, Campbell River, Coquitlam and beyond!

Created to provide a low-barrier, easy to access Internet Exchange in Canada to improve routing performance for all connected parties with physical and virtual router / tunnel access.",,24424,"[{'identifier': 'http://unmetered.exchange', 'service': 'website'}]",queued,,2,104,UNMETERED.Exchange,49.257551,-123.1241015
565,True,ok,https://www.cslthai-ix.net,,2454,contact@thai-ix.net,Bangkok,contact@thai-ix.net,,,Ethernet,False,,,https://www.cslthai-ix.net,2019-03-07T04:06:36Z,Not Disclosed,Not Disclosed,14,,True,Asia Pacific,CSL Thai-IX Malaysia,2018-12-11T03:18:51Z,TH,,,18878,"[{'identifier': 'https://www.cslthai-ix.net', 'service': 'website'}]",queued,,3,0,Thai-IX Malaysia by CS Loxinfo,13.5871356,100.63324055000001
566,True,ok,,,2457,admin@sr-ix.asia,Bishkek,admin@sr-ix.asia,,+996312664400,Ethernet,False,,,http://sr-ix.asia/,2019-03-28T06:30:00Z,Not Disclosed,Not Disclosed,3,+996312664400,True,Asia Pacific,SR-IX,2018-12-18T07:44:39Z,KG,,,15901,"[{'identifier': 'http://sr-ix.asia/', 'service': 'website'}]",queued,,0,0,,42.89880655,74.58630385000001
567,True,ok,https://www.bbix.net/service/ix/traffic-graph/,,2467,thailand@bbix.net,Bangkok,bbix-sales-thailand@bbix.net,,+81368899257,Ethernet,False,,,https://www.bbix.net/th/,2023-12-19T08:03:10Z,Not Disclosed,Not Disclosed,31,+81368899257,True,Asia Pacific,BBIX Thailand,2018-12-27T06:40:34Z,TH,,,8440,"[{'identifier': 'https://www.bbix.net/th/', 'service': 'website'}]",queued,,4,0,BBIX (Thailand) Company Limited,13.5871356,100.63324055000001
568,True,ok,https://ixpmanager.jktix.com/statistics/ixp,,2476,nttapac.id.ix@global.ntt,Jakarta,nttapac.id.ix@global.ntt,nttapac.id.sales@global.ntt,,Ethernet,False,2024-06-14T08:55:14Z,2024-06-14T08:54:24Z,https://jktix.com/,2024-03-21T09:45:37Z,Not Disclosed,Not Disclosed,604,,True,Asia Pacific,JKT-IX,2019-01-13T08:52:59Z,ID,"Service page
https://www.jktix.com/

Dashboard
https://dashboard.jktix.com/

Portal
https://ixpmanager.jktix.com/",,491,"[{'identifier': 'https://jktix.com/', 'service': 'website'}]",finished,JKTIX Jakarta Internet Exchange,7,576,Jakarta Internet Exchange,-5.6869105,106.6443241
569,True,ok,,,2486,peering@cmh-ix.net,Columbus,peering@cmh-ix.net,,,Ethernet,False,,,http://www.cmh-ix.net,2019-01-19T18:36:36Z,Not Disclosed,Not Disclosed,8,,True,North America,CMH-IX,2019-01-19T18:25:59Z,US,,,21648,"[{'identifier': 'http://www.cmh-ix.net', 'service': 'website'}]",queued,,1,0,Columbus Internet Exchange,39.9830009,-82.9907458
570,True,ok,https://www.cslthai-ix.net,,2494,contact@thai-ix.net,Bangkok,contact@thai-ix.net,,,Ethernet,False,,,https://www.cslthai-ix.net,2019-03-07T04:07:14Z,Not Disclosed,Not Disclosed,21,,True,Asia Pacific,CSL Thai-IX Singapore,2019-01-31T01:47:49Z,TH,,,18878,"[{'identifier': 'https://www.cslthai-ix.net', 'service': 'website'}]",queued,,2,0,Thai-IX Singapore by CS Loxinfo,13.5871356,100.63324055000001
571,True,ok,https://www.cslthai-ix.net,,2495,contact@cslthai-ix.net,Bangkok,contact@cslthai-ix.net,,,Ethernet,False,,,https://www.cslthai-ix.net/,2019-03-07T04:05:48Z,Not Disclosed,Not Disclosed,20,,True,Asia Pacific,CSL Thai-IX Bangkok,2019-01-31T01:57:08Z,TH,,,18878,"[{'identifier': 'https://www.cslthai-ix.net/', 'service': 'website'}]",queued,,2,0,Thai-IX Bangkok by CS Loxinfo,13.5871356,100.63324055000001
572,True,ok,https://belgiumix.net/network/,,2496,netops@belgiumix.net,"Brussels, Ghent, Leuven, Antwerp, Hasselt",netops@belgiumix.net,,,Ethernet,False,,,https://belgiumix.net/,2022-11-04T14:01:33Z,24/7 Support,Not Disclosed,28,,True,Europe,BelgiumIX,2019-02-06T14:15:36Z,BE,- Route Server is using [AS35137](https://peeringdb.com/net/22752),,16302,"[{'identifier': 'https://belgiumix.net/', 'service': 'website'}]",queued,,13,0,Belgium Internet Exchange,0.0,0.0
